meta_data1,meta_data2
_007436_90.png,88
_007436_95.png,90
_007476_0.png,0
_007476_10.png,4
_007476_100.png,73
_007476_15.png,6
_007476_20.png,11
_007476_25.png,16
_007476_30.png,21
_007476_35.png,27
_007476_40.png,32
_007476_45.png,37
_007476_5.png,2
_007476_50.png,44
_007476_55.png,52
_007476_60.png,55
_007476_65.png,61
_007476_70.png,66
_007476_75.png,67
_007476_80.png,72
_007476_85.png,69
_007476_90.png,75
_007476_95.png,72
_007557_0.png,1
_007557_10.png,10
_007557_100.png,67
_007557_15.png,21
_007557_20.png,26
_007557_25.png,27
_007557_30.png,34
_007557_35.png,37
_007557_40.png,41
_007557_45.png,48
_007557_5.png,4
_007557_50.png,51
_007557_55.png,53
_007557_60.png,58
_007557_65.png,57
_007557_70.png,61
_007557_75.png,59
_007557_80.png,66
_007557_85.png,66
_007557_90.png,68
_007557_95.png,68
_007591_0.png,1
_007591_10.png,2
_007591_100.png,87
_007591_15.png,4
_007591_20.png,8
_007591_25.png,17
_007591_30.png,27
_007591_35.png,29
_007591_40.png,32
_007591_45.png,37
_007591_5.png,0
_007591_50.png,41
_007591_55.png,50
_007591_60.png,58
_007591_65.png,65
_007591_70.png,70
_007591_75.png,73
_007591_80.png,78
_007591_85.png,81
_007591_90.png,83
_007591_95.png,85
_007606_0.png,3
_007606_10.png,9
_007606_100.png,58
_007606_15.png,13
_007606_20.png,17
_007606_25.png,21
_007606_30.png,27
_007606_35.png,28
_007606_40.png,31
_007606_45.png,35
_007606_5.png,5
_007606_50.png,37
_007606_55.png,38
_007606_60.png,41
_007606_65.png,48
_007606_70.png,49
_007606_75.png,57
_007606_80.png,52
_007606_85.png,56
_007606_90.png,57
_007606_95.png,56
